,county,date,vaccines_started,vaccines_completed,fips,state
13478,Unknown,2021-01-15,43,21,,OH
13479,Unknown,2021-01-16,30,0,,OH
13480,Unknown,2021-01-17,4,1,,OH
13481,Unknown,2021-01-18,34,25,,OH
13482,Unknown,2021-01-19,26,28,,OH
13483,Unknown,2021-01-20,44,58,,OH
13484,Unknown,2021-01-21,33,43,,OH
13485,Unknown,2021-01-22,37,38,,OH
13486,Unknown,2021-01-23,16,11,,OH
13487,Unknown,2021-01-24,1,0,,OH
13488,Unknown,2021-01-25,8,36,,OH
13489,Unknown,2021-01-26,24,84,,OH
13490,Unknown,2021-01-27,28,86,,OH
13491,Unknown,2021-01-28,27,35,,OH
13492,Unknown,2021-01-29,26,31,,OH
13493,Unknown,2021-01-30,22,13,,OH
13494,Unknown,2021-01-31,1,0,,OH
13495,Unknown,2021-02-01,9,32,,OH
13496,Unknown,2021-02-02,36,44,,OH
13497,Unknown,2021-02-03,41,58,,OH
13498,Unknown,2021-02-04,45,33,,OH
13499,Unknown,2021-02-05,45,45,,OH
13500,Unknown,2021-02-06,11,14,,OH
13501,Unknown,2021-02-07,9,3,,OH
13502,Unknown,2021-02-08,13,26,,OH
13503,Unknown,2021-02-09,19,32,,OH
13504,Unknown,2021-02-10,44,54,,OH
13505,Unknown,2021-02-11,52,50,,OH
13506,Unknown,2021-02-12,47,35,,OH
13507,Unknown,2021-02-13,25,24,,OH
13508,Unknown,2021-02-14,1,7,,OH
13509,Unknown,2021-02-15,11,32,,OH
13510,Unknown,2021-02-16,5,15,,OH
13511,Unknown,2021-02-17,33,44,,OH
13512,Unknown,2021-02-18,19,22,,OH
13513,Unknown,2021-02-19,54,19,,OH
13514,Unknown,2021-02-20,6,9,,OH
13515,Unknown,2021-02-21,1,2,,OH
13516,Unknown,2021-02-22,11,8,,OH
13517,Unknown,2021-02-23,29,23,,OH
13518,Unknown,2021-02-24,49,19,,OH
13519,Unknown,2021-02-25,46,37,,OH
13520,Unknown,2021-02-26,85,25,,OH
13521,Unknown,2021-02-27,24,13,,OH
13522,Unknown,2021-02-28,6,1,,OH
13523,Unknown,2021-03-01,13,10,,OH
13524,Unknown,2021-03-02,33,24,,OH
13525,Unknown,2021-03-03,44,50,,OH
13526,Unknown,2021-03-04,144,108,,OH
13527,Unknown,2021-03-05,179,157,,OH
13528,Unknown,2021-03-06,74,78,,OH
13529,Unknown,2021-03-07,23,25,,OH
13530,Unknown,2021-03-08,84,58,,OH
13531,Unknown,2021-03-09,80,57,,OH
13532,Unknown,2021-03-10,132,97,,OH
13533,Unknown,2021-03-11,103,70,,OH
13534,Unknown,2021-03-12,84,80,,OH
13535,Unknown,2021-03-13,80,40,,OH
13536,Unknown,2021-03-14,13,5,,OH
13537,Unknown,2021-03-15,31,24,,OH
13538,Unknown,2021-03-16,61,27,,OH
13539,Unknown,2021-03-17,152,40,,OH
13540,Unknown,2021-03-18,129,61,,OH
13541,Unknown,2021-03-19,140,129,,OH
13542,Unknown,2021-03-20,87,54,,OH
13543,Unknown,2021-03-21,18,16,,OH
13544,Unknown,2021-03-22,61,31,,OH
13545,Unknown,2021-03-23,71,48,,OH
13546,Unknown,2021-03-24,229,51,,OH
13547,Unknown,2021-03-25,115,70,,OH
13548,Unknown,2021-03-26,65,58,,OH
13549,Unknown,2021-03-27,52,28,,OH
13550,Unknown,2021-03-28,9,5,,OH
13551,Unknown,2021-03-29,55,40,,OH
13552,Unknown,2021-03-30,228,56,,OH
13553,Unknown,2021-03-31,299,43,,OH
13554,Unknown,2021-04-01,154,96,,OH
13555,Unknown,2021-04-02,127,79,,OH
13556,Unknown,2021-04-03,61,44,,OH
13557,Unknown,2021-04-04,33,3,,OH
13558,Unknown,2021-04-05,67,45,,OH
13559,Unknown,2021-04-06,129,69,,OH
13560,Unknown,2021-04-07,141,132,,OH
13561,Unknown,2021-04-08,198,110,,OH
13562,Unknown,2021-04-09,128,124,,OH
13563,Unknown,2021-04-10,86,88,,OH
13564,Unknown,2021-04-11,55,33,,OH
13565,Unknown,2021-04-12,62,47,,OH
13566,Unknown,2021-04-13,66,39,,OH
13567,Unknown,2021-04-14,58,106,,OH
13568,Unknown,2021-04-15,48,62,,OH
13569,Unknown,2021-04-16,103,59,,OH
13570,Unknown,2021-04-17,11,32,,OH
13571,Unknown,2021-04-18,6,8,,OH
13572,Unknown,2021-04-19,34,51,,OH
13573,Unknown,2021-04-20,22,49,,OH
13574,Unknown,2021-04-21,36,185,,OH
13575,Unknown,2021-04-22,41,84,,OH
13576,Unknown,2021-04-23,38,73,,OH
13577,Unknown,2021-04-24,12,47,,OH
13578,Unknown,2021-04-25,7,3,,OH
13579,Unknown,2021-04-26,42,38,,OH
13580,Unknown,2021-04-27,19,144,,OH
13581,Unknown,2021-04-28,57,236,,OH
13582,Unknown,2021-04-29,56,98,,OH
13583,Unknown,2021-04-30,29,88,,OH
13584,Unknown,2021-05-01,10,28,,OH
13585,Unknown,2021-05-02,6,37,,OH
13586,Unknown,2021-05-03,31,43,,OH
13587,Unknown,2021-05-04,53,59,,OH
13588,Unknown,2021-05-05,47,110,,OH
13589,Unknown,2021-05-06,32,67,,OH
13590,Unknown,2021-05-07,36,54,,OH
13591,Unknown,2021-05-08,20,17,,OH
13592,Unknown,2021-05-09,2,8,,OH
13593,Unknown,2021-05-10,10,33,,OH
13594,Unknown,2021-05-11,32,46,,OH
13595,Unknown,2021-05-12,25,44,,OH
13596,Unknown,2021-05-13,28,58,,OH
13597,Unknown,2021-05-14,84,80,,OH
13598,Unknown,2021-05-15,58,14,,OH
13599,Unknown,2021-05-16,31,29,,OH
13600,Unknown,2021-05-17,24,25,,OH
13601,Unknown,2021-05-18,38,30,,OH
13602,Unknown,2021-05-19,62,46,,OH
13603,Unknown,2021-05-20,68,38,,OH
13604,Unknown,2021-05-21,58,34,,OH
13605,Unknown,2021-05-22,35,13,,OH
13606,Unknown,2021-05-23,13,4,,OH
13607,Unknown,2021-05-24,38,25,,OH
13608,Unknown,2021-05-25,48,31,,OH
13609,Unknown,2021-05-26,88,25,,OH
13610,Unknown,2021-05-27,386,60,,OH
13611,Unknown,2021-05-28,370,87,,OH
13612,Van Wert,2020-12-14,0,0,39161,OH
13613,Van Wert,2020-12-15,0,0,39161,OH
13614,Van Wert,2020-12-16,1,0,39161,OH
13615,Van Wert,2020-12-17,0,0,39161,OH
13616,Van Wert,2020-12-18,1,0,39161,OH
13617,Van Wert,2020-12-19,0,0,39161,OH
13618,Van Wert,2020-12-20,0,0,39161,OH
13619,Van Wert,2020-12-21,1,0,39161,OH
13620,Van Wert,2020-12-22,4,0,39161,OH
13621,Van Wert,2020-12-23,46,0,39161,OH
13622,Van Wert,2020-12-24,3,0,39161,OH
13623,Van Wert,2020-12-25,0,0,39161,OH
13624,Van Wert,2020-12-26,1,0,39161,OH
13625,Van Wert,2020-12-27,0,0,39161,OH
13626,Van Wert,2020-12-28,44,0,39161,OH
13627,Van Wert,2020-12-29,9,0,39161,OH
13628,Van Wert,2020-12-30,71,0,39161,OH
13629,Van Wert,2020-12-31,0,0,39161,OH
13630,Van Wert,2021-01-01,2,0,39161,OH
13631,Van Wert,2021-01-02,1,0,39161,OH
13632,Van Wert,2021-01-03,0,0,39161,OH
13633,Van Wert,2021-01-04,29,0,39161,OH
13634,Van Wert,2021-01-05,78,0,39161,OH
13635,Van Wert,2021-01-06,112,0,39161,OH
13636,Van Wert,2021-01-07,135,0,39161,OH
13637,Van Wert,2021-01-08,24,1,39161,OH
13638,Van Wert,2021-01-09,17,0,39161,OH
13639,Van Wert,2021-01-10,0,0,39161,OH
13640,Van Wert,2021-01-11,38,1,39161,OH
13641,Van Wert,2021-01-12,9,3,39161,OH
13642,Van Wert,2021-01-13,42,3,39161,OH
13643,Van Wert,2021-01-14,32,5,39161,OH
13644,Van Wert,2021-01-15,26,1,39161,OH
13645,Van Wert,2021-01-16,2,0,39161,OH
13646,Van Wert,2021-01-17,0,0,39161,OH
13647,Van Wert,2021-01-18,33,18,39161,OH
13648,Van Wert,2021-01-19,79,1,39161,OH
13649,Van Wert,2021-01-20,71,41,39161,OH
13650,Van Wert,2021-01-21,73,1,39161,OH
13651,Van Wert,2021-01-22,327,1,39161,OH
13652,Van Wert,2021-01-23,3,0,39161,OH
13653,Van Wert,2021-01-24,2,0,39161,OH
13654,Van Wert,2021-01-25,13,18,39161,OH
13655,Van Wert,2021-01-26,9,30,39161,OH
13656,Van Wert,2021-01-27,403,104,39161,OH
13657,Van Wert,2021-01-28,173,131,39161,OH
13658,Van Wert,2021-01-29,315,8,39161,OH
13659,Van Wert,2021-01-30,2,0,39161,OH
13660,Van Wert,2021-01-31,0,0,39161,OH
13661,Van Wert,2021-02-01,18,25,39161,OH
13662,Van Wert,2021-02-02,145,9,39161,OH
13663,Van Wert,2021-02-03,20,64,39161,OH
13664,Van Wert,2021-02-04,25,50,39161,OH
13665,Van Wert,2021-02-05,408,32,39161,OH
13666,Van Wert,2021-02-06,4,17,39161,OH
13667,Van Wert,2021-02-07,1,0,39161,OH
13668,Van Wert,2021-02-08,27,43,39161,OH
13669,Van Wert,2021-02-09,21,17,39161,OH
13670,Van Wert,2021-02-10,8,41,39161,OH
13671,Van Wert,2021-02-11,544,39,39161,OH
13672,Van Wert,2021-02-12,24,28,39161,OH
13673,Van Wert,2021-02-13,30,1,39161,OH
13674,Van Wert,2021-02-14,0,1,39161,OH
13675,Van Wert,2021-02-15,9,314,39161,OH
13676,Van Wert,2021-02-16,26,4,39161,OH
13677,Van Wert,2021-02-17,19,356,39161,OH
13678,Van Wert,2021-02-18,9,177,39161,OH
13679,Van Wert,2021-02-19,456,111,39161,OH
13680,Van Wert,2021-02-20,0,7,39161,OH
13681,Van Wert,2021-02-21,2,3,39161,OH
13682,Van Wert,2021-02-22,2,8,39161,OH
13683,Van Wert,2021-02-23,19,110,39161,OH
13684,Van Wert,2021-02-24,276,63,39161,OH
13685,Van Wert,2021-02-25,314,295,39161,OH
13686,Van Wert,2021-02-26,102,50,39161,OH
13687,Van Wert,2021-02-27,17,3,39161,OH
13688,Van Wert,2021-02-28,4,2,39161,OH
13689,Van Wert,2021-03-01,23,9,39161,OH
13690,Van Wert,2021-03-02,53,384,39161,OH
13691,Van Wert,2021-03-03,339,79,39161,OH
13692,Van Wert,2021-03-04,208,537,39161,OH
13693,Van Wert,2021-03-05,89,33,39161,OH
13694,Van Wert,2021-03-06,17,49,39161,OH
13695,Van Wert,2021-03-07,2,3,39161,OH
13696,Van Wert,2021-03-08,16,19,39161,OH
13697,Van Wert,2021-03-09,30,17,39161,OH
13698,Van Wert,2021-03-10,48,18,39161,OH
13699,Van Wert,2021-03-11,478,185,39161,OH
13700,Van Wert,2021-03-12,134,214,39161,OH
13701,Van Wert,2021-03-13,9,24,39161,OH
13702,Van Wert,2021-03-14,0,1,39161,OH
13703,Van Wert,2021-03-15,17,9,39161,OH
13704,Van Wert,2021-03-16,71,22,39161,OH
13705,Van Wert,2021-03-17,40,292,39161,OH
13706,Van Wert,2021-03-18,122,259,39161,OH
13707,Van Wert,2021-03-19,80,289,39161,OH
13708,Van Wert,2021-03-20,16,4,39161,OH
13709,Van Wert,2021-03-21,4,2,39161,OH
13710,Van Wert,2021-03-22,14,6,39161,OH
13711,Van Wert,2021-03-23,36,26,39161,OH
13712,Van Wert,2021-03-24,303,15,39161,OH
13713,Van Wert,2021-03-25,86,210,39161,OH
13714,Van Wert,2021-03-26,120,70,39161,OH
13715,Van Wert,2021-03-27,12,14,39161,OH
13716,Van Wert,2021-03-28,2,1,39161,OH
13717,Van Wert,2021-03-29,48,11,39161,OH
13718,Van Wert,2021-03-30,70,69,39161,OH
13719,Van Wert,2021-03-31,304,336,39161,OH
13720,Van Wert,2021-04-01,96,95,39161,OH
13721,Van Wert,2021-04-02,153,49,39161,OH
13722,Van Wert,2021-04-03,54,25,39161,OH
13723,Van Wert,2021-04-04,23,5,39161,OH
13724,Van Wert,2021-04-05,26,11,39161,OH
13725,Van Wert,2021-04-06,46,85,39161,OH
13726,Van Wert,2021-04-07,70,52,39161,OH
13727,Van Wert,2021-04-08,139,340,39161,OH
13728,Van Wert,2021-04-09,169,193,39161,OH
13729,Van Wert,2021-04-10,53,44,39161,OH
13730,Van Wert,2021-04-11,12,12,39161,OH
13731,Van Wert,2021-04-12,17,24,39161,OH
13732,Van Wert,2021-04-13,24,40,39161,OH
13733,Van Wert,2021-04-14,20,34,39161,OH
13734,Van Wert,2021-04-15,64,70,39161,OH
13735,Van Wert,2021-04-16,32,137,39161,OH
13736,Van Wert,2021-04-17,76,38,39161,OH
13737,Van Wert,2021-04-18,0,5,39161,OH
13738,Van Wert,2021-04-19,19,9,39161,OH
13739,Van Wert,2021-04-20,19,20,39161,OH
13740,Van Wert,2021-04-21,53,239,39161,OH
13741,Van Wert,2021-04-22,15,81,39161,OH
13742,Van Wert,2021-04-23,47,164,39161,OH
13743,Van Wert,2021-04-24,10,58,39161,OH
13744,Van Wert,2021-04-25,7,25,39161,OH
13745,Van Wert,2021-04-26,10,33,39161,OH
13746,Van Wert,2021-04-27,31,18,39161,OH
13747,Van Wert,2021-04-28,9,37,39161,OH
13748,Van Wert,2021-04-29,60,296,39161,OH
13749,Van Wert,2021-04-30,57,182,39161,OH
13750,Van Wert,2021-05-01,19,56,39161,OH
13751,Van Wert,2021-05-02,5,8,39161,OH
13752,Van Wert,2021-05-03,8,7,39161,OH
13753,Van Wert,2021-05-04,21,34,39161,OH
13754,Van Wert,2021-05-05,15,46,39161,OH
13755,Van Wert,2021-05-06,42,121,39161,OH
13756,Van Wert,2021-05-07,30,114,39161,OH
13757,Van Wert,2021-05-08,17,30,39161,OH
13758,Van Wert,2021-05-09,6,0,39161,OH
13759,Van Wert,2021-05-10,7,6,39161,OH
13760,Van Wert,2021-05-11,22,13,39161,OH
13761,Van Wert,2021-05-12,14,8,39161,OH
13762,Van Wert,2021-05-13,17,27,39161,OH
13763,Van Wert,2021-05-14,29,47,39161,OH
13764,Van Wert,2021-05-15,34,73,39161,OH
13765,Van Wert,2021-05-16,19,2,39161,OH
13766,Van Wert,2021-05-17,22,6,39161,OH
13767,Van Wert,2021-05-18,30,11,39161,OH
13768,Van Wert,2021-05-19,31,11,39161,OH
13769,Van Wert,2021-05-20,71,62,39161,OH
13770,Van Wert,2021-05-21,64,92,39161,OH
13771,Van Wert,2021-05-22,20,12,39161,OH
13772,Van Wert,2021-05-23,13,3,39161,OH
13773,Van Wert,2021-05-24,15,11,39161,OH
13774,Van Wert,2021-05-25,17,15,39161,OH
13775,Van Wert,2021-05-26,6,8,39161,OH
13776,Van Wert,2021-05-27,43,51,39161,OH
13777,Van Wert,2021-05-28,31,56,39161,OH
13778,Vinton,2020-12-14,0,0,39163,OH
13779,Vinton,2020-12-15,0,0,39163,OH
13780,Vinton,2020-12-16,0,0,39163,OH
13781,Vinton,2020-12-17,0,0,39163,OH
13782,Vinton,2020-12-18,1,0,39163,OH
13783,Vinton,2020-12-19,0,0,39163,OH
13784,Vinton,2020-12-20,0,0,39163,OH
13785,Vinton,2020-12-21,2,0,39163,OH
13786,Vinton,2020-12-22,10,0,39163,OH
13787,Vinton,2020-12-23,17,0,39163,OH
13788,Vinton,2020-12-24,1,0,39163,OH
13789,Vinton,2020-12-25,0,0,39163,OH
13790,Vinton,2020-12-26,4,0,39163,OH
13791,Vinton,2020-12-27,0,0,39163,OH
13792,Vinton,2020-12-28,25,0,39163,OH
13793,Vinton,2020-12-29,17,0,39163,OH
13794,Vinton,2020-12-30,24,0,39163,OH
13795,Vinton,2020-12-31,9,0,39163,OH
13796,Vinton,2021-01-01,2,0,39163,OH
13797,Vinton,2021-01-02,0,0,39163,OH
13798,Vinton,2021-01-03,1,0,39163,OH
13799,Vinton,2021-01-04,11,0,39163,OH
13800,Vinton,2021-01-05,21,1,39163,OH
13801,Vinton,2021-01-06,28,0,39163,OH
13802,Vinton,2021-01-07,22,0,39163,OH
13803,Vinton,2021-01-08,57,1,39163,OH
13804,Vinton,2021-01-09,2,0,39163,OH
13805,Vinton,2021-01-10,0,0,39163,OH
13806,Vinton,2021-01-11,14,2,39163,OH
13807,Vinton,2021-01-12,25,1,39163,OH
13808,Vinton,2021-01-13,26,2,39163,OH
13809,Vinton,2021-01-14,28,0,39163,OH
13810,Vinton,2021-01-15,34,3,39163,OH
13811,Vinton,2021-01-16,2,1,39163,OH
13812,Vinton,2021-01-17,0,0,39163,OH
13813,Vinton,2021-01-18,3,4,39163,OH
13814,Vinton,2021-01-19,17,10,39163,OH
13815,Vinton,2021-01-20,64,9,39163,OH
13816,Vinton,2021-01-21,59,6,39163,OH
13817,Vinton,2021-01-22,75,10,39163,OH
13818,Vinton,2021-01-23,139,2,39163,OH
13819,Vinton,2021-01-24,0,0,39163,OH
13820,Vinton,2021-01-25,17,17,39163,OH
13821,Vinton,2021-01-26,26,17,39163,OH
13822,Vinton,2021-01-27,39,35,39163,OH
13823,Vinton,2021-01-28,63,17,39163,OH
13824,Vinton,2021-01-29,103,39,39163,OH
13825,Vinton,2021-01-30,26,1,39163,OH
13826,Vinton,2021-01-31,1,0,39163,OH
13827,Vinton,2021-02-01,75,6,39163,OH
13828,Vinton,2021-02-02,22,21,39163,OH
13829,Vinton,2021-02-03,35,12,39163,OH
13830,Vinton,2021-02-04,42,23,39163,OH
13831,Vinton,2021-02-05,58,15,39163,OH
13832,Vinton,2021-02-06,14,1,39163,OH
13833,Vinton,2021-02-07,0,0,39163,OH
13834,Vinton,2021-02-08,57,14,39163,OH
13835,Vinton,2021-02-09,14,19,39163,OH
13836,Vinton,2021-02-10,42,51,39163,OH
13837,Vinton,2021-02-11,39,50,39163,OH
13838,Vinton,2021-02-12,26,58,39163,OH
13839,Vinton,2021-02-13,32,123,39163,OH
13840,Vinton,2021-02-14,0,0,39163,OH
13841,Vinton,2021-02-15,3,1,39163,OH
13842,Vinton,2021-02-16,2,4,39163,OH
13843,Vinton,2021-02-17,48,99,39163,OH
13844,Vinton,2021-02-18,46,56,39163,OH
13845,Vinton,2021-02-19,19,84,39163,OH
13846,Vinton,2021-02-20,1,0,39163,OH
13847,Vinton,2021-02-21,0,1,39163,OH
13848,Vinton,2021-02-22,52,54,39163,OH
13849,Vinton,2021-02-23,85,28,39163,OH
13850,Vinton,2021-02-24,63,42,39163,OH
13851,Vinton,2021-02-25,54,42,39163,OH
13852,Vinton,2021-02-26,55,50,39163,OH
13853,Vinton,2021-02-27,8,76,39163,OH
13854,Vinton,2021-02-28,2,0,39163,OH
13855,Vinton,2021-03-01,32,34,39163,OH
13856,Vinton,2021-03-02,50,21,39163,OH
13857,Vinton,2021-03-03,40,7,39163,OH
13858,Vinton,2021-03-04,76,54,39163,OH
13859,Vinton,2021-03-05,58,49,39163,OH
13860,Vinton,2021-03-06,7,27,39163,OH
13861,Vinton,2021-03-07,2,2,39163,OH
13862,Vinton,2021-03-08,30,43,39163,OH
13863,Vinton,2021-03-09,64,38,39163,OH
13864,Vinton,2021-03-10,65,27,39163,OH
13865,Vinton,2021-03-11,48,93,39163,OH
13866,Vinton,2021-03-12,84,63,39163,OH
13867,Vinton,2021-03-13,3,5,39163,OH
13868,Vinton,2021-03-14,1,0,39163,OH
13869,Vinton,2021-03-15,24,22,39163,OH
13870,Vinton,2021-03-16,56,22,39163,OH
13871,Vinton,2021-03-17,38,45,39163,OH
13872,Vinton,2021-03-18,53,53,39163,OH
13873,Vinton,2021-03-19,83,40,39163,OH
13874,Vinton,2021-03-20,3,1,39163,OH
13875,Vinton,2021-03-21,3,1,39163,OH
13876,Vinton,2021-03-22,29,52,39163,OH
13877,Vinton,2021-03-23,41,81,39163,OH
13878,Vinton,2021-03-24,37,51,39163,OH
13879,Vinton,2021-03-25,45,82,39163,OH
13880,Vinton,2021-03-26,57,107,39163,OH
13881,Vinton,2021-03-27,12,10,39163,OH
13882,Vinton,2021-03-28,0,0,39163,OH
13883,Vinton,2021-03-29,47,40,39163,OH
13884,Vinton,2021-03-30,50,13,39163,OH
13885,Vinton,2021-03-31,43,36,39163,OH
13886,Vinton,2021-04-01,38,95,39163,OH
13887,Vinton,2021-04-02,26,64,39163,OH
13888,Vinton,2021-04-03,12,12,39163,OH
13889,Vinton,2021-04-04,0,0,39163,OH
13890,Vinton,2021-04-05,49,35,39163,OH
13891,Vinton,2021-04-06,49,28,39163,OH
13892,Vinton,2021-04-07,29,21,39163,OH
13893,Vinton,2021-04-08,35,79,39163,OH
13894,Vinton,2021-04-09,29,68,39163,OH
13895,Vinton,2021-04-10,13,20,39163,OH
13896,Vinton,2021-04-11,3,3,39163,OH
13897,Vinton,2021-04-12,27,37,39163,OH
13898,Vinton,2021-04-13,36,14,39163,OH
13899,Vinton,2021-04-14,8,24,39163,OH
13900,Vinton,2021-04-15,30,62,39163,OH
13901,Vinton,2021-04-16,13,77,39163,OH
13902,Vinton,2021-04-17,3,3,39163,OH
13903,Vinton,2021-04-18,1,2,39163,OH
13904,Vinton,2021-04-19,9,21,39163,OH
13905,Vinton,2021-04-20,10,37,39163,OH
13906,Vinton,2021-04-21,11,20,39163,OH
13907,Vinton,2021-04-22,13,54,39163,OH
13908,Vinton,2021-04-23,5,31,39163,OH
13909,Vinton,2021-04-24,3,9,39163,OH
13910,Vinton,2021-04-25,0,0,39163,OH
13911,Vinton,2021-04-26,9,28,39163,OH
13912,Vinton,2021-04-27,13,27,39163,OH
13913,Vinton,2021-04-28,8,24,39163,OH
13914,Vinton,2021-04-29,32,57,39163,OH
13915,Vinton,2021-04-30,15,50,39163,OH
13916,Vinton,2021-05-01,3,4,39163,OH
13917,Vinton,2021-05-02,1,1,39163,OH
13918,Vinton,2021-05-03,11,20,39163,OH
13919,Vinton,2021-05-04,6,16,39163,OH
13920,Vinton,2021-05-05,9,10,39163,OH
13921,Vinton,2021-05-06,15,61,39163,OH
13922,Vinton,2021-05-07,5,8,39163,OH
13923,Vinton,2021-05-08,8,4,39163,OH
13924,Vinton,2021-05-09,0,1,39163,OH
13925,Vinton,2021-05-10,6,8,39163,OH
13926,Vinton,2021-05-11,7,18,39163,OH
13927,Vinton,2021-05-12,9,5,39163,OH
13928,Vinton,2021-05-13,10,21,39163,OH
13929,Vinton,2021-05-14,15,10,39163,OH
13930,Vinton,2021-05-15,11,5,39163,OH
13931,Vinton,2021-05-16,2,0,39163,OH
13932,Vinton,2021-05-17,14,20,39163,OH
13933,Vinton,2021-05-18,22,38,39163,OH
13934,Vinton,2021-05-19,8,14,39163,OH
13935,Vinton,2021-05-20,22,20,39163,OH
13936,Vinton,2021-05-21,20,13,39163,OH
13937,Vinton,2021-05-22,13,5,39163,OH
13938,Vinton,2021-05-23,1,0,39163,OH
13939,Vinton,2021-05-24,25,9,39163,OH
13940,Vinton,2021-05-25,16,8,39163,OH
13941,Vinton,2021-05-26,4,7,39163,OH
13942,Vinton,2021-05-27,10,18,39163,OH
13943,Vinton,2021-05-28,16,15,39163,OH
13944,Warren,2020-12-14,2,0,39165,OH
13945,Warren,2020-12-15,16,0,39165,OH
13946,Warren,2020-12-16,17,0,39165,OH
13947,Warren,2020-12-17,21,0,39165,OH
13948,Warren,2020-12-18,21,0,39165,OH
13949,Warren,2020-12-19,0,0,39165,OH
13950,Warren,2020-12-20,1,0,39165,OH
13951,Warren,2020-12-21,46,0,39165,OH
13952,Warren,2020-12-22,55,0,39165,OH
13953,Warren,2020-12-23,400,0,39165,OH
13954,Warren,2020-12-24,324,0,39165,OH
13955,Warren,2020-12-25,24,0,39165,OH
13956,Warren,2020-12-26,238,0,39165,OH
13957,Warren,2020-12-27,248,0,39165,OH
13958,Warren,2020-12-28,534,1,39165,OH
13959,Warren,2020-12-29,476,0,39165,OH
13960,Warren,2020-12-30,551,0,39165,OH
13961,Warren,2020-12-31,251,2,39165,OH
13962,Warren,2021-01-01,6,0,39165,OH
13963,Warren,2021-01-02,121,1,39165,OH
13964,Warren,2021-01-03,18,0,39165,OH
13965,Warren,2021-01-04,331,9,39165,OH
13966,Warren,2021-01-05,387,18,39165,OH
13967,Warren,2021-01-06,451,19,39165,OH
13968,Warren,2021-01-07,685,20,39165,OH
13969,Warren,2021-01-08,511,18,39165,OH
13970,Warren,2021-01-09,411,3,39165,OH
13971,Warren,2021-01-10,50,0,39165,OH
13972,Warren,2021-01-11,642,47,39165,OH
13973,Warren,2021-01-12,532,27,39165,OH
13974,Warren,2021-01-13,571,21,39165,OH
13975,Warren,2021-01-14,648,16,39165,OH
13976,Warren,2021-01-15,607,6,39165,OH
13977,Warren,2021-01-16,243,138,39165,OH
13978,Warren,2021-01-17,105,161,39165,OH
13979,Warren,2021-01-18,381,34,39165,OH
13980,Warren,2021-01-19,566,55,39165,OH
13981,Warren,2021-01-20,773,335,39165,OH
13982,Warren,2021-01-21,609,310,39165,OH
13983,Warren,2021-01-22,724,62,39165,OH
13984,Warren,2021-01-23,704,143,39165,OH
13985,Warren,2021-01-24,196,95,39165,OH
13986,Warren,2021-01-25,577,420,39165,OH
13987,Warren,2021-01-26,603,578,39165,OH
13988,Warren,2021-01-27,872,501,39165,OH
13989,Warren,2021-01-28,640,419,39165,OH
13990,Warren,2021-01-29,1002,257,39165,OH
13991,Warren,2021-01-30,483,159,39165,OH
13992,Warren,2021-01-31,253,6,39165,OH
13993,Warren,2021-02-01,712,429,39165,OH
13994,Warren,2021-02-02,725,414,39165,OH
13995,Warren,2021-02-03,688,386,39165,OH
13996,Warren,2021-02-04,1023,636,39165,OH
13997,Warren,2021-02-05,1057,721,39165,OH
13998,Warren,2021-02-06,449,440,39165,OH
13999,Warren,2021-02-07,205,108,39165,OH
14000,Warren,2021-02-08,662,439,39165,OH
14001,Warren,2021-02-09,457,803,39165,OH
14002,Warren,2021-02-10,586,869,39165,OH
14003,Warren,2021-02-11,629,744,39165,OH
14004,Warren,2021-02-12,793,659,39165,OH
14005,Warren,2021-02-13,533,613,39165,OH
14006,Warren,2021-02-14,187,88,39165,OH
14007,Warren,2021-02-15,266,434,39165,OH
14008,Warren,2021-02-16,198,281,39165,OH
14009,Warren,2021-02-17,923,651,39165,OH
14010,Warren,2021-02-18,566,601,39165,OH
14011,Warren,2021-02-19,2302,789,39165,OH
14012,Warren,2021-02-20,579,636,39165,OH
14013,Warren,2021-02-21,188,308,39165,OH
14014,Warren,2021-02-22,223,684,39165,OH
14015,Warren,2021-02-23,479,660,39165,OH
14016,Warren,2021-02-24,512,954,39165,OH
14017,Warren,2021-02-25,538,775,39165,OH
14018,Warren,2021-02-26,660,1144,39165,OH
14019,Warren,2021-02-27,733,469,39165,OH
14020,Warren,2021-02-28,262,187,39165,OH
14021,Warren,2021-03-01,800,514,39165,OH
14022,Warren,2021-03-02,531,598,39165,OH
14023,Warren,2021-03-03,814,485,39165,OH
14024,Warren,2021-03-04,1156,701,39165,OH
14025,Warren,2021-03-05,956,1225,39165,OH
14026,Warren,2021-03-06,1062,540,39165,OH
14027,Warren,2021-03-07,276,248,39165,OH
14028,Warren,2021-03-08,1206,724,39165,OH
14029,Warren,2021-03-09,1606,514,39165,OH
14030,Warren,2021-03-10,1606,665,39165,OH
14031,Warren,2021-03-11,1872,1696,39165,OH
14032,Warren,2021-03-12,1736,2110,39165,OH
14033,Warren,2021-03-13,1313,902,39165,OH
14034,Warren,2021-03-14,499,390,39165,OH
14035,Warren,2021-03-15,1293,382,39165,OH
14036,Warren,2021-03-16,2125,332,39165,OH
14037,Warren,2021-03-17,1872,997,39165,OH
14038,Warren,2021-03-18,2273,677,39165,OH
14039,Warren,2021-03-19,1620,702,39165,OH
14040,Warren,2021-03-20,1264,797,39165,OH
14041,Warren,2021-03-21,413,234,39165,OH
14042,Warren,2021-03-22,1647,390,39165,OH
14043,Warren,2021-03-23,1912,551,39165,OH
