date,state,county,new doses,cumulative doses,fips
2021-02-27,MO,Montgomery,338,2873,29139
2021-02-28,MO,Montgomery,1,2874,29139
2021-03-01,MO,Montgomery,27,2901,29139
2021-03-02,MO,Montgomery,26,2927,29139
2021-03-03,MO,Montgomery,91,3018,29139
2021-03-04,MO,Montgomery,394,3412,29139
2021-03-05,MO,Montgomery,29,3441,29139
2021-03-06,MO,Montgomery,20,3461,29139
2021-03-07,MO,Montgomery,11,3472,29139
2021-03-08,MO,Montgomery,40,3512,29139
2021-03-09,MO,Montgomery,40,3552,29139
2021-03-10,MO,Montgomery,39,3591,29139
2021-03-11,MO,Montgomery,52,3643,29139
2021-03-12,MO,Montgomery,98,3741,29139
2021-03-13,MO,Montgomery,176,3917,29139
2021-03-14,MO,Montgomery,2,3919,29139
2021-03-15,MO,Montgomery,54,3973,29139
2021-03-16,MO,Montgomery,67,4040,29139
2021-03-17,MO,Montgomery,74,4114,29139
2021-03-18,MO,Montgomery,57,4171,29139
2021-03-19,MO,Montgomery,102,4273,29139
2021-03-20,MO,Montgomery,10,4283,29139
2021-03-21,MO,Montgomery,8,4291,29139
2021-03-22,MO,Montgomery,33,4324,29139
2021-03-23,MO,Montgomery,44,4368,29139
2021-03-24,MO,Montgomery,119,4487,29139
2021-03-25,MO,Montgomery,69,4556,29139
2021-03-26,MO,Montgomery,87,4643,29139
2021-03-27,MO,Montgomery,9,4652,29139
2021-03-28,MO,Montgomery,11,4663,29139
2021-03-29,MO,Montgomery,24,4687,29139
2021-03-30,MO,Montgomery,81,4768,29139
2021-03-31,MO,Montgomery,47,4815,29139
2021-04-01,MO,Montgomery,149,4964,29139
2021-04-02,MO,Montgomery,30,4994,29139
2021-04-03,MO,Montgomery,15,5009,29139
2021-04-04,MO,Montgomery,3,5012,29139
2021-04-05,MO,Montgomery,44,5056,29139
2021-04-06,MO,Montgomery,45,5101,29139
2021-04-07,MO,Montgomery,95,5196,29139
2021-04-08,MO,Montgomery,217,5413,29139
2021-04-09,MO,Montgomery,50,5463,29139
2021-04-10,MO,Montgomery,71,5534,29139
2021-04-11,MO,Montgomery,6,5540,29139
2021-04-12,MO,Montgomery,84,5624,29139
2021-04-13,MO,Montgomery,38,5662,29139
2021-04-14,MO,Montgomery,106,5768,29139
2021-04-15,MO,Montgomery,61,5829,29139
2021-04-16,MO,Montgomery,82,5911,29139
2021-04-17,MO,Montgomery,17,5928,29139
2021-04-18,MO,Montgomery,11,5939,29139
2021-04-19,MO,Montgomery,42,5981,29139
2021-04-20,MO,Montgomery,44,6025,29139
2021-04-21,MO,Montgomery,37,6062,29139
2021-04-22,MO,Montgomery,56,6118,29139
2021-04-23,MO,Montgomery,30,6148,29139
2021-04-24,MO,Montgomery,20,6168,29139
2021-04-25,MO,Montgomery,1,6169,29139
2021-04-26,MO,Montgomery,24,6193,29139
2021-04-27,MO,Montgomery,222,6415,29139
2021-04-28,MO,Montgomery,53,6468,29139
2021-04-29,MO,Montgomery,64,6532,29139
2021-04-30,MO,Montgomery,33,6565,29139
2021-05-01,MO,Montgomery,57,6622,29139
2021-05-02,MO,Montgomery,6,6628,29139
2021-05-03,MO,Montgomery,18,6646,29139
2021-05-04,MO,Montgomery,24,6670,29139
2021-05-05,MO,Montgomery,30,6700,29139
2021-05-06,MO,Montgomery,72,6772,29139
2021-05-07,MO,Montgomery,39,6811,29139
2021-05-08,MO,Montgomery,11,6822,29139
2021-05-09,MO,Montgomery,7,6829,29139
2021-05-10,MO,Montgomery,18,6847,29139
2021-05-11,MO,Montgomery,7,6854,29139
2021-05-12,MO,Montgomery,63,6917,29139
2021-05-13,MO,Montgomery,171,7088,29139
2021-05-14,MO,Montgomery,21,7109,29139
2021-05-15,MO,Montgomery,16,7125,29139
2021-05-16,MO,Montgomery,4,7129,29139
2021-05-17,MO,Montgomery,45,7174,29139
2021-05-18,MO,Montgomery,47,7221,29139
2021-05-19,MO,Montgomery,30,7251,29139
2021-05-20,MO,Montgomery,28,7279,29139
2021-05-21,MO,Montgomery,17,7296,29139
2021-05-22,MO,Montgomery,10,7306,29139
2021-05-23,MO,Montgomery,3,7309,29139
2021-05-24,MO,Montgomery,12,7321,29139
2021-05-25,MO,Montgomery,20,7341,29139
2021-05-26,MO,Montgomery,19,7360,29139
2021-05-27,MO,Montgomery,19,7379,29139
2020-12-15,MO,Morgan,3,3,29141
2020-12-16,MO,Morgan,2,5,29141
2020-12-17,MO,Morgan,4,9,29141
2020-12-18,MO,Morgan,8,17,29141
2020-12-21,MO,Morgan,19,36,29141
2020-12-22,MO,Morgan,15,51,29141
2020-12-23,MO,Morgan,12,63,29141
2020-12-24,MO,Morgan,3,66,29141
2020-12-27,MO,Morgan,1,67,29141
2020-12-28,MO,Morgan,14,81,29141
2020-12-29,MO,Morgan,23,104,29141
2020-12-30,MO,Morgan,20,124,29141
2020-12-31,MO,Morgan,6,130,29141
2021-01-02,MO,Morgan,1,131,29141
2021-01-03,MO,Morgan,1,132,29141
2021-01-04,MO,Morgan,95,227,29141
2021-01-05,MO,Morgan,12,239,29141
2021-01-06,MO,Morgan,6,245,29141
2021-01-07,MO,Morgan,10,255,29141
2021-01-08,MO,Morgan,14,269,29141
2021-01-10,MO,Morgan,1,270,29141
2021-01-11,MO,Morgan,25,295,29141
2021-01-12,MO,Morgan,16,311,29141
2021-01-13,MO,Morgan,25,336,29141
2021-01-14,MO,Morgan,53,389,29141
2021-01-15,MO,Morgan,19,408,29141
2021-01-16,MO,Morgan,5,413,29141
2021-01-18,MO,Morgan,17,430,29141
2021-01-19,MO,Morgan,29,459,29141
2021-01-20,MO,Morgan,23,482,29141
2021-01-21,MO,Morgan,19,501,29141
2021-01-22,MO,Morgan,39,540,29141
2021-01-23,MO,Morgan,90,630,29141
2021-01-25,MO,Morgan,96,726,29141
2021-01-26,MO,Morgan,49,775,29141
2021-01-27,MO,Morgan,123,898,29141
2021-01-28,MO,Morgan,88,986,29141
2021-01-29,MO,Morgan,275,1261,29141
2021-01-30,MO,Morgan,23,1284,29141
2021-01-31,MO,Morgan,1,1285,29141
2021-02-01,MO,Morgan,130,1415,29141
2021-02-02,MO,Morgan,57,1472,29141
2021-02-03,MO,Morgan,125,1597,29141
2021-02-04,MO,Morgan,107,1704,29141
2021-02-05,MO,Morgan,143,1847,29141
2021-02-06,MO,Morgan,61,1908,29141
2021-02-08,MO,Morgan,13,1921,29141
2021-02-09,MO,Morgan,124,2045,29141
2021-02-10,MO,Morgan,117,2162,29141
2021-02-11,MO,Morgan,243,2405,29141
2021-02-12,MO,Morgan,223,2628,29141
2021-02-13,MO,Morgan,132,2760,29141
2021-02-14,MO,Morgan,3,2763,29141
2021-02-15,MO,Morgan,4,2767,29141
2021-02-16,MO,Morgan,22,2789,29141
2021-02-17,MO,Morgan,21,2810,29141
2021-02-18,MO,Morgan,101,2911,29141
2021-02-19,MO,Morgan,275,3186,29141
2021-02-20,MO,Morgan,10,3196,29141
2021-02-22,MO,Morgan,130,3326,29141
2021-02-23,MO,Morgan,75,3401,29141
2021-02-24,MO,Morgan,191,3592,29141
2021-02-25,MO,Morgan,261,3853,29141
2021-02-26,MO,Morgan,266,4119,29141
2021-02-27,MO,Morgan,42,4161,29141
2021-02-28,MO,Morgan,7,4168,29141
2021-03-01,MO,Morgan,73,4241,29141
2021-03-02,MO,Morgan,95,4336,29141
2021-03-03,MO,Morgan,185,4521,29141
2021-03-04,MO,Morgan,176,4697,29141
2021-03-05,MO,Morgan,131,4828,29141
2021-03-06,MO,Morgan,62,4890,29141
2021-03-07,MO,Morgan,156,5046,29141
2021-03-08,MO,Morgan,75,5121,29141
2021-03-09,MO,Morgan,155,5276,29141
2021-03-10,MO,Morgan,133,5409,29141
2021-03-11,MO,Morgan,294,5703,29141
2021-03-12,MO,Morgan,229,5932,29141
2021-03-13,MO,Morgan,31,5963,29141
2021-03-14,MO,Morgan,4,5967,29141
2021-03-15,MO,Morgan,84,6051,29141
2021-03-16,MO,Morgan,92,6143,29141
2021-03-17,MO,Morgan,84,6227,29141
2021-03-18,MO,Morgan,114,6341,29141
2021-03-19,MO,Morgan,153,6494,29141
2021-03-20,MO,Morgan,39,6533,29141
2021-03-21,MO,Morgan,35,6568,29141
2021-03-22,MO,Morgan,129,6697,29141
2021-03-23,MO,Morgan,97,6794,29141
2021-03-24,MO,Morgan,136,6930,29141
2021-03-25,MO,Morgan,205,7135,29141
2021-03-26,MO,Morgan,158,7293,29141
2021-03-27,MO,Morgan,33,7326,29141
2021-03-28,MO,Morgan,4,7330,29141
2021-03-29,MO,Morgan,64,7394,29141
2021-03-30,MO,Morgan,124,7518,29141
2021-03-31,MO,Morgan,151,7669,29141
2021-04-01,MO,Morgan,112,7781,29141
2021-04-02,MO,Morgan,84,7865,29141
2021-04-03,MO,Morgan,24,7889,29141
2021-04-04,MO,Morgan,6,7895,29141
2021-04-05,MO,Morgan,90,7985,29141
2021-04-06,MO,Morgan,114,8099,29141
2021-04-07,MO,Morgan,59,8158,29141
2021-04-08,MO,Morgan,96,8254,29141
2021-04-09,MO,Morgan,150,8404,29141
2021-04-10,MO,Morgan,20,8424,29141
2021-04-11,MO,Morgan,12,8436,29141
2021-04-12,MO,Morgan,50,8486,29141
2021-04-13,MO,Morgan,99,8585,29141
2021-04-14,MO,Morgan,112,8697,29141
2021-04-15,MO,Morgan,65,8762,29141
2021-04-16,MO,Morgan,121,8883,29141
2021-04-17,MO,Morgan,14,8897,29141
2021-04-18,MO,Morgan,7,8904,29141
2021-04-19,MO,Morgan,40,8944,29141
2021-04-20,MO,Morgan,94,9038,29141
2021-04-21,MO,Morgan,47,9085,29141
2021-04-22,MO,Morgan,64,9149,29141
2021-04-23,MO,Morgan,68,9217,29141
2021-04-24,MO,Morgan,13,9230,29141
2021-04-25,MO,Morgan,5,9235,29141
2021-04-26,MO,Morgan,24,9259,29141
2021-04-27,MO,Morgan,63,9322,29141
2021-04-28,MO,Morgan,52,9374,29141
2021-04-29,MO,Morgan,39,9413,29141
2021-04-30,MO,Morgan,73,9486,29141
2021-05-01,MO,Morgan,13,9499,29141
2021-05-02,MO,Morgan,6,9505,29141
2021-05-03,MO,Morgan,43,9548,29141
2021-05-04,MO,Morgan,56,9604,29141
2021-05-05,MO,Morgan,39,9643,29141
2021-05-06,MO,Morgan,33,9676,29141
2021-05-07,MO,Morgan,49,9725,29141
2021-05-08,MO,Morgan,14,9739,29141
2021-05-09,MO,Morgan,9,9748,29141
2021-05-10,MO,Morgan,43,9791,29141
2021-05-11,MO,Morgan,45,9836,29141
2021-05-12,MO,Morgan,46,9882,29141
2021-05-13,MO,Morgan,50,9932,29141
2021-05-14,MO,Morgan,44,9976,29141
2021-05-15,MO,Morgan,11,9987,29141
2021-05-16,MO,Morgan,7,9994,29141
2021-05-17,MO,Morgan,56,10050,29141
2021-05-18,MO,Morgan,48,10098,29141
2021-05-19,MO,Morgan,24,10122,29141
2021-05-20,MO,Morgan,39,10161,29141
2021-05-21,MO,Morgan,25,10186,29141
2021-05-22,MO,Morgan,18,10204,29141
2021-05-23,MO,Morgan,2,10206,29141
2021-05-24,MO,Morgan,15,10221,29141
2021-05-25,MO,Morgan,17,10238,29141
2021-05-26,MO,Morgan,21,10259,29141
2021-05-27,MO,Morgan,11,10270,29141
2020-12-16,MO,New Madrid,1,1,29143
2020-12-17,MO,New Madrid,1,2,29143
2020-12-18,MO,New Madrid,4,6,29143
2020-12-19,MO,New Madrid,1,7,29143
2020-12-21,MO,New Madrid,5,12,29143
2020-12-22,MO,New Madrid,13,25,29143
2020-12-23,MO,New Madrid,23,48,29143
2020-12-28,MO,New Madrid,2,50,29143
2020-12-29,MO,New Madrid,11,61,29143
2020-12-30,MO,New Madrid,61,122,29143
2021-01-01,MO,New Madrid,1,123,29143
2021-01-02,MO,New Madrid,5,128,29143
2021-01-03,MO,New Madrid,5,133,29143
2021-01-04,MO,New Madrid,3,136,29143
2021-01-05,MO,New Madrid,7,143,29143
2021-01-06,MO,New Madrid,38,181,29143
2021-01-07,MO,New Madrid,8,189,29143
2021-01-08,MO,New Madrid,10,199,29143
2021-01-09,MO,New Madrid,1,200,29143
2021-01-10,MO,New Madrid,89,289,29143
2021-01-11,MO,New Madrid,8,297,29143
2021-01-12,MO,New Madrid,33,330,29143
2021-01-13,MO,New Madrid,6,336,29143
2021-01-14,MO,New Madrid,38,374,29143
2021-01-15,MO,New Madrid,24,398,29143
2021-01-16,MO,New Madrid,2,400,29143
2021-01-18,MO,New Madrid,36,436,29143
2021-01-19,MO,New Madrid,53,489,29143
2021-01-20,MO,New Madrid,100,589,29143
2021-01-21,MO,New Madrid,67,656,29143
2021-01-22,MO,New Madrid,98,754,29143
2021-01-23,MO,New Madrid,6,760,29143
2021-01-24,MO,New Madrid,2,762,29143
2021-01-25,MO,New Madrid,41,803,29143
2021-01-26,MO,New Madrid,56,859,29143
2021-01-27,MO,New Madrid,141,1000,29143
2021-01-28,MO,New Madrid,137,1137,29143
2021-01-29,MO,New Madrid,100,1237,29143
2021-01-30,MO,New Madrid,1,1238,29143
2021-02-01,MO,New Madrid,115,1353,29143
2021-02-02,MO,New Madrid,25,1378,29143
2021-02-03,MO,New Madrid,185,1563,29143
2021-02-04,MO,New Madrid,128,1691,29143
2021-02-05,MO,New Madrid,110,1801,29143
2021-02-06,MO,New Madrid,2,1803,29143
2021-02-07,MO,New Madrid,99,1902,29143
2021-02-08,MO,New Madrid,119,2021,29143
2021-02-09,MO,New Madrid,171,2192,29143
2021-02-10,MO,New Madrid,30,2222,29143
2021-02-11,MO,New Madrid,35,2257,29143
2021-02-12,MO,New Madrid,91,2348,29143
2021-02-13,MO,New Madrid,10,2358,29143
2021-02-14,MO,New Madrid,1,2359,29143
2021-02-15,MO,New Madrid,11,2370,29143
2021-02-16,MO,New Madrid,15,2385,29143
2021-02-17,MO,New Madrid,8,2393,29143
2021-02-18,MO,New Madrid,11,2404,29143
2021-02-19,MO,New Madrid,54,2458,29143
2021-02-20,MO,New Madrid,14,2472,29143
2021-02-21,MO,New Madrid,2,2474,29143
2021-02-22,MO,New Madrid,66,2540,29143
2021-02-23,MO,New Madrid,108,2648,29143
2021-02-24,MO,New Madrid,158,2806,29143
2021-02-25,MO,New Madrid,212,3018,29143
2021-02-26,MO,New Madrid,159,3177,29143
2021-02-27,MO,New Madrid,26,3203,29143
2021-02-28,MO,New Madrid,1,3204,29143
2021-03-01,MO,New Madrid,127,3331,29143
2021-03-02,MO,New Madrid,150,3481,29143
2021-03-03,MO,New Madrid,149,3630,29143
2021-03-04,MO,New Madrid,158,3788,29143
2021-03-05,MO,New Madrid,126,3914,29143
2021-03-06,MO,New Madrid,12,3926,29143
2021-03-08,MO,New Madrid,135,4061,29143
2021-03-09,MO,New Madrid,97,4158,29143
2021-03-10,MO,New Madrid,36,4194,29143
2021-03-11,MO,New Madrid,61,4255,29143
2021-03-12,MO,New Madrid,32,4287,29143
2021-03-13,MO,New Madrid,6,4293,29143
2021-03-14,MO,New Madrid,27,4320,29143
2021-03-15,MO,New Madrid,37,4357,29143
2021-03-16,MO,New Madrid,51,4408,29143
2021-03-17,MO,New Madrid,49,4457,29143
2021-03-18,MO,New Madrid,92,4549,29143
2021-03-19,MO,New Madrid,37,4586,29143
2021-03-20,MO,New Madrid,8,4594,29143
2021-03-21,MO,New Madrid,7,4601,29143
2021-03-22,MO,New Madrid,55,4656,29143
2021-03-23,MO,New Madrid,30,4686,29143
2021-03-24,MO,New Madrid,291,4977,29143
2021-03-25,MO,New Madrid,124,5101,29143
2021-03-26,MO,New Madrid,62,5163,29143
2021-03-27,MO,New Madrid,6,5169,29143
2021-03-28,MO,New Madrid,16,5185,29143
2021-03-29,MO,New Madrid,99,5284,29143
2021-03-30,MO,New Madrid,112,5396,29143
2021-03-31,MO,New Madrid,76,5472,29143
2021-04-01,MO,New Madrid,69,5541,29143
2021-04-02,MO,New Madrid,13,5554,29143
2021-04-03,MO,New Madrid,8,5562,29143
2021-04-04,MO,New Madrid,1,5563,29143
2021-04-05,MO,New Madrid,35,5598,29143
2021-04-06,MO,New Madrid,46,5644,29143
2021-04-07,MO,New Madrid,28,5672,29143
2021-04-08,MO,New Madrid,100,5772,29143
2021-04-09,MO,New Madrid,67,5839,29143
2021-04-10,MO,New Madrid,6,5845,29143
2021-04-11,MO,New Madrid,8,5853,29143
2021-04-12,MO,New Madrid,30,5883,29143
2021-04-13,MO,New Madrid,28,5911,29143
2021-04-14,MO,New Madrid,206,6117,29143
2021-04-15,MO,New Madrid,58,6175,29143
2021-04-16,MO,New Madrid,105,6280,29143
2021-04-17,MO,New Madrid,8,6288,29143
2021-04-18,MO,New Madrid,15,6303,29143
2021-04-19,MO,New Madrid,91,6394,29143
2021-04-20,MO,New Madrid,21,6415,29143
2021-04-21,MO,New Madrid,48,6463,29143
2021-04-22,MO,New Madrid,67,6530,29143
2021-04-23,MO,New Madrid,19,6549,29143
2021-04-24,MO,New Madrid,7,6556,29143
2021-04-25,MO,New Madrid,3,6559,29143
2021-04-26,MO,New Madrid,13,6572,29143
2021-04-27,MO,New Madrid,16,6588,29143
2021-04-28,MO,New Madrid,33,6621,29143
2021-04-29,MO,New Madrid,84,6705,29143
2021-04-30,MO,New Madrid,15,6720,29143
2021-05-01,MO,New Madrid,6,6726,29143
2021-05-02,MO,New Madrid,6,6732,29143
2021-05-03,MO,New Madrid,8,6740,29143
2021-05-04,MO,New Madrid,26,6766,29143
2021-05-05,MO,New Madrid,13,6779,29143
2021-05-06,MO,New Madrid,28,6807,29143
2021-05-07,MO,New Madrid,31,6838,29143
2021-05-08,MO,New Madrid,7,6845,29143
2021-05-09,MO,New Madrid,3,6848,29143
2021-05-10,MO,New Madrid,56,6904,29143
2021-05-11,MO,New Madrid,15,6919,29143
2021-05-12,MO,New Madrid,16,6935,29143
2021-05-13,MO,New Madrid,8,6943,29143
2021-05-14,MO,New Madrid,18,6961,29143
2021-05-15,MO,New Madrid,4,6965,29143
2021-05-16,MO,New Madrid,3,6968,29143
2021-05-17,MO,New Madrid,33,7001,29143
2021-05-18,MO,New Madrid,23,7024,29143
2021-05-19,MO,New Madrid,17,7041,29143
2021-05-20,MO,New Madrid,12,7053,29143
2021-05-21,MO,New Madrid,8,7061,29143
2021-05-22,MO,New Madrid,4,7065,29143
2021-05-23,MO,New Madrid,5,7070,29143
2021-05-24,MO,New Madrid,36,7106,29143
2021-05-25,MO,New Madrid,31,7137,29143
2021-05-26,MO,New Madrid,17,7154,29143
2021-05-27,MO,New Madrid,24,7178,29143
2020-12-16,MO,Newton,8,8,29145
2020-12-17,MO,Newton,20,28,29145
2020-12-18,MO,Newton,21,49,29145
2020-12-19,MO,Newton,6,55,29145
2020-12-20,MO,Newton,2,57,29145
2020-12-21,MO,Newton,11,68,29145
2020-12-22,MO,Newton,21,89,29145
2020-12-23,MO,Newton,28,117,29145
2020-12-24,MO,Newton,2,119,29145
2020-12-28,MO,Newton,19,138,29145
2020-12-29,MO,Newton,11,149,29145
2020-12-30,MO,Newton,208,357,29145
2020-12-31,MO,Newton,59,416,29145
2021-01-02,MO,Newton,2,418,29145
2021-01-04,MO,Newton,7,425,29145
2021-01-05,MO,Newton,8,433,29145
2021-01-06,MO,Newton,35,468,29145
2021-01-07,MO,Newton,66,534,29145
2021-01-08,MO,Newton,44,578,29145
2021-01-09,MO,Newton,14,592,29145
2021-01-10,MO,Newton,3,595,29145
2021-01-11,MO,Newton,28,623,29145
2021-01-12,MO,Newton,71,694,29145
2021-01-13,MO,Newton,111,805,29145
2021-01-14,MO,Newton,61,866,29145
2021-01-15,MO,Newton,24,890,29145
2021-01-16,MO,Newton,11,901,29145
2021-01-18,MO,Newton,79,980,29145
2021-01-19,MO,Newton,43,1023,29145
2021-01-20,MO,Newton,125,1148,29145
2021-01-21,MO,Newton,118,1266,29145
2021-01-22,MO,Newton,45,1311,29145
2021-01-23,MO,Newton,10,1321,29145
2021-01-24,MO,Newton,1,1322,29145
2021-01-25,MO,Newton,36,1358,29145
2021-01-26,MO,Newton,83,1441,29145
2021-01-27,MO,Newton,224,1665,29145
2021-01-28,MO,Newton,39,1704,29145
2021-01-29,MO,Newton,157,1861,29145
2021-01-30,MO,Newton,4,1865,29145
2021-02-01,MO,Newton,58,1923,29145
2021-02-02,MO,Newton,149,2072,29145
2021-02-03,MO,Newton,126,2198,29145
2021-02-04,MO,Newton,173,2371,29145
2021-02-05,MO,Newton,215,2586,29145
2021-02-06,MO,Newton,2,2588,29145
2021-02-07,MO,Newton,1,2589,29145
2021-02-08,MO,Newton,101,2690,29145
2021-02-09,MO,Newton,105,2795,29145
2021-02-10,MO,Newton,153,2948,29145
2021-02-11,MO,Newton,198,3146,29145
2021-02-12,MO,Newton,264,3410,29145
2021-02-13,MO,Newton,72,3482,29145
2021-02-14,MO,Newton,3,3485,29145
2021-02-15,MO,Newton,62,3547,29145
2021-02-16,MO,Newton,31,3578,29145
2021-02-17,MO,Newton,52,3630,29145
2021-02-18,MO,Newton,75,3705,29145
2021-02-19,MO,Newton,234,3939,29145
2021-02-20,MO,Newton,16,3955,29145
2021-02-21,MO,Newton,1,3956,29145
2021-02-22,MO,Newton,12,3968,29145
2021-02-23,MO,Newton,247,4215,29145
2021-02-24,MO,Newton,164,4379,29145
2021-02-25,MO,Newton,575,4954,29145
2021-02-26,MO,Newton,318,5272,29145
2021-02-27,MO,Newton,116,5388,29145
2021-02-28,MO,Newton,1,5389,29145
2021-03-01,MO,Newton,89,5478,29145
2021-03-02,MO,Newton,320,5798,29145
2021-03-03,MO,Newton,199,5997,29145
2021-03-04,MO,Newton,137,6134,29145
2021-03-05,MO,Newton,142,6276,29145
2021-03-06,MO,Newton,39,6315,29145
2021-03-07,MO,Newton,12,6327,29145
2021-03-08,MO,Newton,119,6446,29145
2021-03-09,MO,Newton,312,6758,29145
2021-03-10,MO,Newton,95,6853,29145
2021-03-11,MO,Newton,260,7113,29145
2021-03-12,MO,Newton,457,7570,29145
2021-03-13,MO,Newton,76,7646,29145
2021-03-14,MO,Newton,13,7659,29145
2021-03-15,MO,Newton,165,7824,29145
2021-03-16,MO,Newton,172,7996,29145
2021-03-17,MO,Newton,101,8097,29145
2021-03-18,MO,Newton,525,8622,29145
2021-03-19,MO,Newton,415,9037,29145
2021-03-20,MO,Newton,42,9079,29145
2021-03-21,MO,Newton,14,9093,29145
2021-03-22,MO,Newton,54,9147,29145
2021-03-23,MO,Newton,491,9638,29145
2021-03-24,MO,Newton,201,9839,29145
2021-03-25,MO,Newton,176,10015,29145
2021-03-26,MO,Newton,331,10346,29145
2021-03-27,MO,Newton,249,10595,29145
2021-03-28,MO,Newton,14,10609,29145
2021-03-29,MO,Newton,178,10787,29145
2021-03-30,MO,Newton,217,11004,29145
2021-03-31,MO,Newton,110,11114,29145
2021-04-01,MO,Newton,312,11426,29145
2021-04-02,MO,Newton,344,11770,29145
2021-04-03,MO,Newton,38,11808,29145
2021-04-04,MO,Newton,8,11816,29145
2021-04-05,MO,Newton,174,11990,29145
2021-04-06,MO,Newton,275,12265,29145
2021-04-07,MO,Newton,120,12385,29145
2021-04-08,MO,Newton,113,12498,29145
2021-04-09,MO,Newton,467,12965,29145
2021-04-10,MO,Newton,46,13011,29145
2021-04-11,MO,Newton,12,13023,29145
2021-04-12,MO,Newton,172,13195,29145
2021-04-13,MO,Newton,188,13383,29145
2021-04-14,MO,Newton,90,13473,29145
2021-04-15,MO,Newton,146,13619,29145
2021-04-16,MO,Newton,110,13729,29145
2021-04-17,MO,Newton,202,13931,29145
2021-04-18,MO,Newton,10,13941,29145
2021-04-19,MO,Newton,146,14087,29145
2021-04-20,MO,Newton,162,14249,29145
2021-04-21,MO,Newton,94,14343,29145
2021-04-22,MO,Newton,146,14489,29145
2021-04-23,MO,Newton,202,14691,29145
2021-04-24,MO,Newton,30,14721,29145
2021-04-25,MO,Newton,17,14738,29145
2021-04-26,MO,Newton,58,14796,29145
2021-04-27,MO,Newton,94,14890,29145
2021-04-28,MO,Newton,88,14978,29145
2021-04-29,MO,Newton,180,15158,29145
2021-04-30,MO,Newton,131,15289,29145
2021-05-01,MO,Newton,30,15319,29145
2021-05-02,MO,Newton,23,15342,29145
2021-05-03,MO,Newton,98,15440,29145
2021-05-04,MO,Newton,152,15592,29145
2021-05-05,MO,Newton,77,15669,29145
2021-05-06,MO,Newton,73,15742,29145
2021-05-07,MO,Newton,79,15821,29145
2021-05-08,MO,Newton,38,15859,29145
2021-05-09,MO,Newton,13,15872,29145
2021-05-10,MO,Newton,67,15939,29145
2021-05-11,MO,Newton,92,16031,29145
2021-05-12,MO,Newton,59,16090,29145
2021-05-13,MO,Newton,103,16193,29145
2021-05-14,MO,Newton,100,16293,29145
2021-05-15,MO,Newton,30,16323,29145
2021-05-16,MO,Newton,19,16342,29145
2021-05-17,MO,Newton,61,16403,29145
2021-05-18,MO,Newton,110,16513,29145
2021-05-19,MO,Newton,79,16592,29145
2021-05-20,MO,Newton,81,16673,29145
2021-05-21,MO,Newton,92,16765,29145
2021-05-22,MO,Newton,48,16813,29145
2021-05-23,MO,Newton,15,16828,29145
2021-05-24,MO,Newton,47,16875,29145
2021-05-25,MO,Newton,34,16909,29145
2021-05-26,MO,Newton,44,16953,29145
2021-05-27,MO,Newton,21,16974,29145
2020-12-18,MO,Nodaway,1,1,29147
2020-12-20,MO,Nodaway,1,2,29147
2020-12-21,MO,Nodaway,2,4,29147
2020-12-22,MO,Nodaway,7,11,29147
2020-12-23,MO,Nodaway,35,46,29147
2020-12-27,MO,Nodaway,19,65,29147
2020-12-28,MO,Nodaway,167,232,29147
2020-12-29,MO,Nodaway,25,257,29147
2020-12-30,MO,Nodaway,81,338,29147
2020-12-31,MO,Nodaway,19,357,29147
2021-01-02,MO,Nodaway,26,383,29147
2021-01-03,MO,Nodaway,11,394,29147
2021-01-04,MO,Nodaway,22,416,29147
2021-01-05,MO,Nodaway,46,462,29147
2021-01-06,MO,Nodaway,11,473,29147
2021-01-07,MO,Nodaway,3,476,29147
2021-01-08,MO,Nodaway,2,478,29147
2021-01-10,MO,Nodaway,2,480,29147
2021-01-11,MO,Nodaway,7,487,29147
2021-01-12,MO,Nodaway,73,560,29147
2021-01-13,MO,Nodaway,77,637,29147
2021-01-14,MO,Nodaway,10,647,29147
2021-01-15,MO,Nodaway,26,673,29147
2021-01-16,MO,Nodaway,3,676,29147
2021-01-17,MO,Nodaway,1,677,29147
2021-01-18,MO,Nodaway,5,682,29147
2021-01-19,MO,Nodaway,18,700,29147
2021-01-20,MO,Nodaway,104,804,29147
2021-01-21,MO,Nodaway,10,814,29147
2021-01-22,MO,Nodaway,103,917,29147
2021-01-23,MO,Nodaway,4,921,29147
2021-01-25,MO,Nodaway,75,996,29147
2021-01-26,MO,Nodaway,674,1670,29147
2021-01-27,MO,Nodaway,137,1807,29147
2021-01-28,MO,Nodaway,127,1934,29147
2021-01-29,MO,Nodaway,48,1982,29147
2021-01-30,MO,Nodaway,31,2013,29147
2021-01-31,MO,Nodaway,6,2019,29147
2021-02-01,MO,Nodaway,21,2040,29147
2021-02-02,MO,Nodaway,129,2169,29147
2021-02-03,MO,Nodaway,147,2316,29147
2021-02-04,MO,Nodaway,1021,3337,29147
2021-02-05,MO,Nodaway,30,3367,29147
2021-02-06,MO,Nodaway,2,3369,29147
2021-02-07,MO,Nodaway,2,3371,29147
2021-02-08,MO,Nodaway,41,3412,29147
2021-02-09,MO,Nodaway,78,3490,29147
2021-02-10,MO,Nodaway,81,3571,29147
2021-02-11,MO,Nodaway,384,3955,29147
2021-02-12,MO,Nodaway,128,4083,29147
2021-02-13,MO,Nodaway,14,4097,29147
2021-02-14,MO,Nodaway,7,4104,29147
2021-02-15,MO,Nodaway,10,4114,29147
