Date Administered,* Jurisdiction,COVID-19 Doses Administered
2/23/2021,Lincoln,265
2/22/2021,Lincoln,208
2/21/2021,Lincoln,16
2/20/2021,Lincoln,71
2/19/2021,Lincoln,196
2/18/2021,Lincoln,208
2/17/2021,Lincoln,231
2/16/2021,Lincoln,86
2/15/2021,Lincoln,89
2/14/2021,Lincoln,16
2/13/2021,Lincoln,74
2/12/2021,Lincoln,254
2/11/2021,Lincoln,79
2/10/2021,Lincoln,75
2/9/2021,Lincoln,124
2/8/2021,Lincoln,150
2/7/2021,Lincoln,5
2/6/2021,Lincoln,36
2/5/2021,Lincoln,90
2/4/2021,Lincoln,108
2/3/2021,Lincoln,77
2/2/2021,Lincoln,102
2/1/2021,Lincoln,100
1/31/2021,Lincoln,10
1/30/2021,Lincoln,34
1/29/2021,Lincoln,229
1/28/2021,Lincoln,98
1/27/2021,Lincoln,101
1/26/2021,Lincoln,182
1/25/2021,Lincoln,103
1/24/2021,Lincoln,5
1/23/2021,Lincoln,25
1/22/2021,Lincoln,168
1/21/2021,Lincoln,188
1/20/2021,Lincoln,139
1/19/2021,Lincoln,74
1/18/2021,Lincoln,117
1/17/2021,Lincoln,4
1/16/2021,Lincoln,48
1/15/2021,Lincoln,155
1/14/2021,Lincoln,41
1/13/2021,Lincoln,37
1/12/2021,Lincoln,49
1/11/2021,Lincoln,107
1/10/2021,Lincoln,4
1/9/2021,Lincoln,20
1/8/2021,Lincoln,79
1/7/2021,Lincoln,84
1/6/2021,Lincoln,60
1/5/2021,Lincoln,43
1/4/2021,Lincoln,29
1/3/2021,Lincoln,10
1/2/2021,Lincoln,1
1/1/2021,Lincoln,2
12/31/2020,Lincoln,13
12/30/2020,Lincoln,41
12/29/2020,Lincoln,34
12/28/2020,Lincoln,49
12/27/2020,Lincoln,10
12/26/2020,Lincoln,10
12/24/2020,Lincoln,12
12/23/2020,Lincoln,37
12/22/2020,Lincoln,66
12/21/2020,Lincoln,32
12/19/2020,Lincoln,11
12/18/2020,Lincoln,54
12/17/2020,Lincoln,70
12/16/2020,Lincoln,8
4/23/2021,Lewis,5
4/22/2021,Lewis,18
4/21/2021,Lewis,4
4/20/2021,Lewis,14
4/19/2021,Lewis,2
4/18/2021,Lewis,2
4/17/2021,Lewis,1
4/16/2021,Lewis,19
4/15/2021,Lewis,44
4/14/2021,Lewis,26
4/13/2021,Lewis,26
4/12/2021,Lewis,181
4/11/2021,Lewis,1
4/10/2021,Lewis,3
4/9/2021,Lewis,37
4/8/2021,Lewis,24
4/7/2021,Lewis,25
4/6/2021,Lewis,6
4/5/2021,Lewis,6
4/2/2021,Lewis,12
4/1/2021,Lewis,45
3/31/2021,Lewis,6
3/30/2021,Lewis,21
3/29/2021,Lewis,26
3/28/2021,Lewis,2
3/27/2021,Lewis,1
3/26/2021,Lewis,7
3/25/2021,Lewis,18
3/24/2021,Lewis,14
3/23/2021,Lewis,20
3/22/2021,Lewis,9
3/19/2021,Lewis,18
3/18/2021,Lewis,63
3/17/2021,Lewis,8
3/16/2021,Lewis,41
3/15/2021,Lewis,144
3/14/2021,Lewis,1
3/12/2021,Lewis,291
3/11/2021,Lewis,12
3/10/2021,Lewis,22
3/9/2021,Lewis,10
3/8/2021,Lewis,4
3/7/2021,Lewis,1
3/6/2021,Lewis,3
3/5/2021,Lewis,19
3/4/2021,Lewis,60
3/3/2021,Lewis,5
3/2/2021,Lewis,64
3/1/2021,Lewis,12
2/27/2021,Lewis,1
2/26/2021,Lewis,12
2/25/2021,Lewis,21
2/24/2021,Lewis,10
2/23/2021,Lewis,80
2/22/2021,Lewis,6
2/21/2021,Lewis,1
2/19/2021,Lewis,24
2/18/2021,Lewis,9
2/17/2021,Lewis,102
2/16/2021,Lewis,149
2/15/2021,Lewis,160
2/13/2021,Lewis,1
2/12/2021,Lewis,408
2/11/2021,Lewis,40
2/10/2021,Lewis,15
2/9/2021,Lewis,49
2/8/2021,Lewis,54
2/6/2021,Lewis,2
2/5/2021,Lewis,25
2/4/2021,Lewis,50
2/3/2021,Lewis,53
2/2/2021,Lewis,11
2/1/2021,Lewis,5
1/29/2021,Lewis,136
1/28/2021,Lewis,4
1/27/2021,Lewis,5
1/26/2021,Lewis,2
1/24/2021,Lewis,1
1/22/2021,Lewis,101
1/21/2021,Lewis,81
1/20/2021,Lewis,247
1/19/2021,Lewis,52
1/18/2021,Lewis,37
1/17/2021,Lewis,1
1/16/2021,Lewis,1
1/15/2021,Lewis,2
1/14/2021,Lewis,5
1/13/2021,Lewis,5
1/12/2021,Lewis,7
1/11/2021,Lewis,1
1/9/2021,Lewis,1
1/8/2021,Lewis,1
1/7/2021,Lewis,2
1/6/2021,Lewis,38
1/5/2021,Lewis,8
12/31/2020,Lewis,1
12/30/2020,Lewis,7
12/29/2020,Lewis,12
12/28/2020,Lewis,8
12/23/2020,Lewis,7
12/22/2020,Lewis,2
12/21/2020,Lewis,2
12/19/2020,Lewis,1
12/18/2020,Lewis,1
12/16/2020,Lewis,1
12/14/2020,Lewis,1
4/25/2021,Lawrence,14
4/24/2021,Lawrence,44
4/23/2021,Lawrence,253
4/22/2021,Lawrence,229
4/21/2021,Lawrence,123
4/20/2021,Lawrence,145
4/19/2021,Lawrence,106
4/18/2021,Lawrence,22
4/17/2021,Lawrence,49
4/16/2021,Lawrence,173
4/15/2021,Lawrence,170
4/14/2021,Lawrence,125
4/13/2021,Lawrence,300
4/12/2021,Lawrence,196
4/11/2021,Lawrence,39
4/10/2021,Lawrence,94
4/9/2021,Lawrence,473
4/8/2021,Lawrence,216
4/7/2021,Lawrence,171
4/6/2021,Lawrence,345
4/5/2021,Lawrence,340
4/4/2021,Lawrence,11
4/3/2021,Lawrence,50
4/2/2021,Lawrence,237
4/1/2021,Lawrence,332
3/31/2021,Lawrence,310
3/30/2021,Lawrence,277
3/29/2021,Lawrence,195
3/28/2021,Lawrence,19
3/27/2021,Lawrence,57
3/26/2021,Lawrence,330
3/25/2021,Lawrence,213
3/24/2021,Lawrence,147
3/23/2021,Lawrence,363
3/22/2021,Lawrence,136
3/21/2021,Lawrence,40
3/20/2021,Lawrence,74
3/19/2021,Lawrence,477
3/18/2021,Lawrence,355
3/17/2021,Lawrence,115
3/16/2021,Lawrence,271
3/15/2021,Lawrence,219
3/14/2021,Lawrence,21
3/13/2021,Lawrence,50
3/12/2021,Lawrence,350
3/11/2021,Lawrence,186
3/10/2021,Lawrence,390
3/9/2021,Lawrence,134
3/8/2021,Lawrence,195
3/7/2021,Lawrence,16
3/6/2021,Lawrence,65
3/5/2021,Lawrence,475
3/4/2021,Lawrence,192
3/3/2021,Lawrence,105
3/2/2021,Lawrence,309
3/1/2021,Lawrence,192
2/28/2021,Lawrence,7
2/27/2021,Lawrence,46
2/26/2021,Lawrence,188
2/25/2021,Lawrence,62
2/24/2021,Lawrence,85
2/23/2021,Lawrence,51
2/22/2021,Lawrence,15
2/21/2021,Lawrence,3
2/20/2021,Lawrence,12
2/19/2021,Lawrence,244
2/18/2021,Lawrence,217
2/17/2021,Lawrence,92
2/16/2021,Lawrence,137
2/15/2021,Lawrence,44
2/14/2021,Lawrence,25
2/13/2021,Lawrence,55
2/12/2021,Lawrence,329
2/11/2021,Lawrence,54
2/10/2021,Lawrence,66
2/9/2021,Lawrence,39
2/8/2021,Lawrence,54
2/7/2021,Lawrence,5
2/6/2021,Lawrence,35
2/5/2021,Lawrence,354
2/4/2021,Lawrence,35
2/3/2021,Lawrence,91
2/2/2021,Lawrence,142
2/1/2021,Lawrence,77
1/31/2021,Lawrence,1
1/30/2021,Lawrence,10
1/29/2021,Lawrence,167
1/28/2021,Lawrence,48
1/27/2021,Lawrence,88
1/26/2021,Lawrence,47
1/25/2021,Lawrence,61
1/24/2021,Lawrence,6
1/23/2021,Lawrence,17
1/22/2021,Lawrence,24
1/21/2021,Lawrence,57
1/20/2021,Lawrence,83
1/19/2021,Lawrence,96
1/18/2021,Lawrence,22
1/17/2021,Lawrence,5
1/16/2021,Lawrence,10
1/15/2021,Lawrence,140
1/14/2021,Lawrence,39
1/13/2021,Lawrence,78
1/12/2021,Lawrence,20
1/11/2021,Lawrence,55
1/10/2021,Lawrence,7
1/9/2021,Lawrence,4
1/8/2021,Lawrence,34
1/7/2021,Lawrence,7
1/6/2021,Lawrence,15
1/5/2021,Lawrence,45
1/4/2021,Lawrence,13
1/3/2021,Lawrence,1
1/2/2021,Lawrence,1
12/31/2020,Lawrence,25
12/30/2020,Lawrence,31
12/29/2020,Lawrence,39
12/28/2020,Lawrence,24
12/27/2020,Lawrence,3
12/26/2020,Lawrence,5
12/24/2020,Lawrence,12
12/23/2020,Lawrence,36
12/22/2020,Lawrence,36
12/21/2020,Lawrence,22
12/20/2020,Lawrence,2
12/19/2020,Lawrence,2
12/18/2020,Lawrence,27
12/17/2020,Lawrence,11
12/16/2020,Lawrence,7
12/15/2020,Lawrence,2
4/25/2021,Lafayette,3
4/24/2021,Lafayette,40
4/23/2021,Lafayette,108
4/22/2021,Lafayette,127
4/21/2021,Lafayette,107
4/20/2021,Lafayette,128
4/19/2021,Lafayette,140
4/18/2021,Lafayette,12
4/17/2021,Lafayette,118
4/16/2021,Lafayette,189
4/15/2021,Lafayette,301
4/14/2021,Lafayette,374
4/13/2021,Lafayette,187
4/12/2021,Lafayette,254
4/11/2021,Lafayette,27
4/10/2021,Lafayette,77
4/9/2021,Lafayette,384
4/8/2021,Lafayette,114
4/7/2021,Lafayette,146
4/6/2021,Lafayette,338
4/5/2021,Lafayette,145
4/4/2021,Lafayette,5
4/3/2021,Lafayette,48
4/2/2021,Lafayette,573
4/1/2021,Lafayette,184
3/31/2021,Lafayette,180
3/30/2021,Lafayette,234
3/29/2021,Lafayette,291
3/28/2021,Lafayette,11
3/27/2021,Lafayette,79
3/26/2021,Lafayette,182
3/25/2021,Lafayette,248
3/24/2021,Lafayette,140
3/23/2021,Lafayette,190
3/22/2021,Lafayette,80
3/21/2021,Lafayette,18
3/20/2021,Lafayette,50
3/19/2021,Lafayette,179
3/18/2021,Lafayette,308
3/17/2021,Lafayette,170
3/16/2021,Lafayette,126
3/15/2021,Lafayette,118
3/14/2021,Lafayette,24
3/13/2021,Lafayette,85
3/12/2021,Lafayette,400
3/11/2021,Lafayette,546
3/10/2021,Lafayette,401
3/9/2021,Lafayette,343
3/8/2021,Lafayette,96
3/7/2021,Lafayette,14
3/6/2021,Lafayette,32
3/5/2021,Lafayette,542
3/4/2021,Lafayette,228
3/3/2021,Lafayette,294
3/2/2021,Lafayette,313
3/1/2021,Lafayette,203
2/28/2021,Lafayette,13
2/27/2021,Lafayette,58
2/26/2021,Lafayette,140
2/25/2021,Lafayette,164
2/24/2021,Lafayette,195
2/23/2021,Lafayette,171
2/22/2021,Lafayette,62
2/21/2021,Lafayette,5
2/20/2021,Lafayette,117
2/19/2021,Lafayette,79
2/18/2021,Lafayette,222
2/17/2021,Lafayette,102
2/16/2021,Lafayette,167
2/15/2021,Lafayette,29
2/14/2021,Lafayette,5
2/13/2021,Lafayette,30
2/12/2021,Lafayette,245
2/11/2021,Lafayette,530
2/10/2021,Lafayette,312
2/9/2021,Lafayette,200
2/8/2021,Lafayette,78
2/7/2021,Lafayette,4
2/6/2021,Lafayette,17
2/5/2021,Lafayette,96
2/4/2021,Lafayette,377
2/3/2021,Lafayette,356
2/2/2021,Lafayette,325
2/1/2021,Lafayette,169
1/31/2021,Lafayette,6
1/30/2021,Lafayette,130
1/29/2021,Lafayette,203
1/28/2021,Lafayette,164
1/27/2021,Lafayette,128
1/26/2021,Lafayette,256
1/25/2021,Lafayette,54
1/24/2021,Lafayette,1
1/23/2021,Lafayette,15
1/22/2021,Lafayette,44
1/21/2021,Lafayette,68
1/20/2021,Lafayette,104
1/19/2021,Lafayette,43
1/18/2021,Lafayette,30
1/16/2021,Lafayette,4
1/15/2021,Lafayette,100
1/14/2021,Lafayette,34
1/13/2021,Lafayette,34
1/12/2021,Lafayette,54
1/11/2021,Lafayette,92
1/10/2021,Lafayette,4
1/9/2021,Lafayette,15
1/8/2021,Lafayette,41
1/7/2021,Lafayette,53
1/6/2021,Lafayette,102
1/5/2021,Lafayette,70
1/4/2021,Lafayette,11
1/2/2021,Lafayette,5
12/31/2020,Lafayette,26
12/30/2020,Lafayette,38
12/29/2020,Lafayette,141
12/28/2020,Lafayette,76
12/27/2020,Lafayette,2
12/26/2020,Lafayette,2
12/24/2020,Lafayette,23
12/23/2020,Lafayette,37
12/22/2020,Lafayette,35
12/21/2020,Lafayette,27
12/20/2020,Lafayette,3
12/19/2020,Lafayette,4
12/18/2020,Lafayette,14
12/17/2020,Lafayette,8
12/16/2020,Lafayette,2
12/15/2020,Lafayette,1
4/25/2021,Laclede,10
4/24/2021,Laclede,34
4/23/2021,Laclede,68
4/22/2021,Laclede,111
4/21/2021,Laclede,112
4/20/2021,Laclede,101
4/19/2021,Laclede,83
4/18/2021,Laclede,12
4/17/2021,Laclede,39
4/16/2021,Laclede,295
4/15/2021,Laclede,101
4/14/2021,Laclede,106
4/13/2021,Laclede,170
4/12/2021,Laclede,198
4/11/2021,Laclede,13
4/10/2021,Laclede,43
4/9/2021,Laclede,245
4/8/2021,Laclede,130
4/7/2021,Laclede,304
4/6/2021,Laclede,221
4/5/2021,Laclede,58
4/4/2021,Laclede,7
4/3/2021,Laclede,29
4/2/2021,Laclede,103
4/1/2021,Laclede,254
3/31/2021,Laclede,151
3/30/2021,Laclede,177
3/29/2021,Laclede,91
3/28/2021,Laclede,19
3/27/2021,Laclede,61
3/26/2021,Laclede,105
3/25/2021,Laclede,298
3/24/2021,Laclede,164
3/23/2021,Laclede,628
3/22/2021,Laclede,674
3/21/2021,Laclede,12
3/20/2021,Laclede,29
3/19/2021,Laclede,347
3/18/2021,Laclede,88
3/17/2021,Laclede,121
3/16/2021,Laclede,174
3/15/2021,Laclede,95
3/14/2021,Laclede,8
3/13/2021,Laclede,15
3/12/2021,Laclede,216
3/11/2021,Laclede,194
3/10/2021,Laclede,251
3/9/2021,Laclede,99
3/8/2021,Laclede,70
3/7/2021,Laclede,102
3/6/2021,Laclede,80
3/5/2021,Laclede,87
3/4/2021,Laclede,326
3/3/2021,Laclede,85
3/2/2021,Laclede,93
3/1/2021,Laclede,80
2/28/2021,Laclede,17
2/27/2021,Laclede,143
2/26/2021,Laclede,188
2/25/2021,Laclede,174
2/24/2021,Laclede,34
2/23/2021,Laclede,569
2/22/2021,Laclede,539
2/21/2021,Laclede,5
2/20/2021,Laclede,44
2/19/2021,Laclede,168
2/18/2021,Laclede,168
2/17/2021,Laclede,50
2/16/2021,Laclede,41
2/15/2021,Laclede,62
2/14/2021,Laclede,9
2/13/2021,Laclede,29
2/12/2021,Laclede,273
2/11/2021,Laclede,229
2/10/2021,Laclede,128
2/9/2021,Laclede,52
2/8/2021,Laclede,72
2/6/2021,Laclede,58
2/5/2021,Laclede,152
2/4/2021,Laclede,51
2/3/2021,Laclede,156
2/2/2021,Laclede,31
2/1/2021,Laclede,27
1/31/2021,Laclede,1
1/30/2021,Laclede,143
1/29/2021,Laclede,164
1/28/2021,Laclede,127
1/27/2021,Laclede,85
1/26/2021,Laclede,38
1/25/2021,Laclede,75
1/24/2021,Laclede,1
1/23/2021,Laclede,10
1/22/2021,Laclede,112
1/21/2021,Laclede,88
1/20/2021,Laclede,140
1/19/2021,Laclede,54
1/18/2021,Laclede,116
1/16/2021,Laclede,10
1/15/2021,Laclede,37
1/14/2021,Laclede,69
1/13/2021,Laclede,77
1/12/2021,Laclede,41
1/11/2021,Laclede,60
1/9/2021,Laclede,4
1/8/2021,Laclede,73
1/7/2021,Laclede,45
1/6/2021,Laclede,46
1/5/2021,Laclede,27
1/4/2021,Laclede,24
1/3/2021,Laclede,2
1/2/2021,Laclede,91
12/31/2020,Laclede,19
12/30/2020,Laclede,29
12/29/2020,Laclede,24
12/28/2020,Laclede,99
12/27/2020,Laclede,3
12/24/2020,Laclede,1
12/23/2020,Laclede,33
12/22/2020,Laclede,42
12/21/2020,Laclede,39
12/20/2020,Laclede,2
12/19/2020,Laclede,4
12/18/2020,Laclede,16
12/17/2020,Laclede,39
12/16/2020,Laclede,20
12/15/2020,Laclede,15
4/24/2021,Knox,1
4/23/2021,Knox,3
4/22/2021,Knox,13
4/21/2021,Knox,3
4/20/2021,Knox,6
4/19/2021,Knox,1
4/18/2021,Knox,1
4/17/2021,Knox,1
4/16/2021,Knox,15
4/15/2021,Knox,2
4/14/2021,Knox,6
4/13/2021,Knox,15
4/12/2021,Knox,14
4/10/2021,Knox,6
4/9/2021,Knox,8
4/8/2021,Knox,77
4/7/2021,Knox,1
4/6/2021,Knox,4
4/5/2021,Knox,5
4/2/2021,Knox,8
4/1/2021,Knox,6
3/31/2021,Knox,14
3/30/2021,Knox,7
3/29/2021,Knox,55
3/28/2021,Knox,1
3/26/2021,Knox,24
3/25/2021,Knox,31
3/24/2021,Knox,2
3/23/2021,Knox,51
3/22/2021,Knox,1
3/21/2021,Knox,5
3/19/2021,Knox,23
3/18/2021,Knox,7
3/17/2021,Knox,5
3/16/2021,Knox,17
3/15/2021,Knox,5
3/13/2021,Knox,1
3/12/2021,Knox,25
3/11/2021,Knox,90
3/10/2021,Knox,4
3/9/2021,Knox,6
3/8/2021,Knox,7
3/7/2021,Knox,1
3/6/2021,Knox,7
3/5/2021,Knox,40
3/4/2021,Knox,106
3/3/2021,Knox,9
3/2/2021,Knox,43
3/1/2021,Knox,3
2/28/2021,Knox,3
2/27/2021,Knox,4
2/26/2021,Knox,25
2/25/2021,Knox,178
2/24/2021,Knox,15
2/23/2021,Knox,10
2/22/2021,Knox,4
2/19/2021,Knox,8
2/18/2021,Knox,91
2/17/2021,Knox,3
2/16/2021,Knox,38
2/15/2021,Knox,7
2/12/2021,Knox,71
2/11/2021,Knox,22
2/10/2021,Knox,63
2/9/2021,Knox,15
2/8/2021,Knox,7
2/6/2021,Knox,7
2/5/2021,Knox,113
2/4/2021,Knox,5
2/2/2021,Knox,5
2/1/2021,Knox,3
1/29/2021,Knox,73
1/28/2021,Knox,84
1/27/2021,Knox,99
1/22/2021,Knox,16
1/21/2021,Knox,28
1/20/2021,Knox,85
1/19/2021,Knox,26
1/18/2021,Knox,4
1/16/2021,Knox,1
1/15/2021,Knox,36
1/14/2021,Knox,5
1/13/2021,Knox,10
1/12/2021,Knox,1
1/11/2021,Knox,23
1/9/2021,Knox,1
1/8/2021,Knox,1
1/6/2021,Knox,2
1/5/2021,Knox,1
1/4/2021,Knox,1
12/30/2020,Knox,1
12/29/2020,Knox,1
12/28/2020,Knox,2
12/23/2020,Knox,9
12/22/2020,Knox,1
12/21/2020,Knox,21
12/17/2020,Knox,1
12/16/2020,Knox,1
4/25/2021,Kansas City,94
4/24/2021,Kansas City,1170
4/23/2021,Kansas City,3327
4/22/2021,Kansas City,3683
4/21/2021,Kansas City,2595
4/20/2021,Kansas City,3193
4/19/2021,Kansas City,2256
4/18/2021,Kansas City,598
4/17/2021,Kansas City,1120
4/16/2021,Kansas City,4976
4/15/2021,Kansas City,4790
4/14/2021,Kansas City,3887
4/13/2021,Kansas City,4419
4/12/2021,Kansas City,3842
4/11/2021,Kansas City,1033
4/10/2021,Kansas City,3524
4/9/2021,Kansas City,6262
4/8/2021,Kansas City,5825
4/7/2021,Kansas City,4439
4/6/2021,Kansas City,4983
4/5/2021,Kansas City,3930
4/4/2021,Kansas City,556
4/3/2021,Kansas City,1878
4/2/2021,Kansas City,5849
4/1/2021,Kansas City,6461
3/31/2021,Kansas City,4586
3/30/2021,Kansas City,5406
3/29/2021,Kansas City,5453
3/28/2021,Kansas City,718
3/27/2021,Kansas City,1905
3/26/2021,Kansas City,6923
3/25/2021,Kansas City,6022
3/24/2021,Kansas City,4577
3/23/2021,Kansas City,4096
3/22/2021,Kansas City,3855
3/21/2021,Kansas City,1346
3/20/2021,Kansas City,2988
3/19/2021,Kansas City,5666
3/18/2021,Kansas City,4861
3/17/2021,Kansas City,3611
3/16/2021,Kansas City,2914
3/15/2021,Kansas City,2668
3/14/2021,Kansas City,802
3/13/2021,Kansas City,1400
3/12/2021,Kansas City,2902
3/11/2021,Kansas City,3197
3/10/2021,Kansas City,3223
3/9/2021,Kansas City,3053
3/8/2021,Kansas City,3285
3/7/2021,Kansas City,605
3/6/2021,Kansas City,2295
3/5/2021,Kansas City,4753
3/4/2021,Kansas City,4837
3/3/2021,Kansas City,3627
3/2/2021,Kansas City,2855
3/1/2021,Kansas City,1688
2/28/2021,Kansas City,828
2/27/2021,Kansas City,1491
2/26/2021,Kansas City,5250
2/25/2021,Kansas City,4340
2/24/2021,Kansas City,2338
2/23/2021,Kansas City,1702
2/22/2021,Kansas City,1589
2/21/2021,Kansas City,208
2/20/2021,Kansas City,681
2/19/2021,Kansas City,2450
2/18/2021,Kansas City,3223
2/17/2021,Kansas City,1825
2/16/2021,Kansas City,1627
2/15/2021,Kansas City,1441
2/14/2021,Kansas City,283
2/13/2021,Kansas City,594
2/12/2021,Kansas City,2658
2/11/2021,Kansas City,2523
2/10/2021,Kansas City,1620
2/9/2021,Kansas City,1594
2/8/2021,Kansas City,1576
2/7/2021,Kansas City,221
2/6/2021,Kansas City,1213
2/5/2021,Kansas City,3778
2/4/2021,Kansas City,2854
2/3/2021,Kansas City,1894
2/2/2021,Kansas City,1385
2/1/2021,Kansas City,1130
1/31/2021,Kansas City,231
1/30/2021,Kansas City,704
1/29/2021,Kansas City,2343
1/28/2021,Kansas City,2573
1/27/2021,Kansas City,1889
1/26/2021,Kansas City,1952
1/25/2021,Kansas City,1371
1/24/2021,Kansas City,48
1/23/2021,Kansas City,457
1/22/2021,Kansas City,2142
1/21/2021,Kansas City,2502
1/20/2021,Kansas City,1794
1/19/2021,Kansas City,1309
1/18/2021,Kansas City,593
1/17/2021,Kansas City,8
1/16/2021,Kansas City,187
1/15/2021,Kansas City,1265
1/14/2021,Kansas City,1111
1/13/2021,Kansas City,1204
1/12/2021,Kansas City,1703
1/11/2021,Kansas City,1364
1/10/2021,Kansas City,72
1/9/2021,Kansas City,698
1/8/2021,Kansas City,1709
1/7/2021,Kansas City,1661
1/6/2021,Kansas City,702
1/5/2021,Kansas City,760
1/4/2021,Kansas City,260
1/3/2021,Kansas City,33
1/2/2021,Kansas City,261
1/1/2021,Kansas City,6
12/31/2020,Kansas City,982
12/30/2020,Kansas City,1288
12/29/2020,Kansas City,785
12/28/2020,Kansas City,450
12/27/2020,Kansas City,43
12/26/2020,Kansas City,33
12/24/2020,Kansas City,124
12/23/2020,Kansas City,617
12/22/2020,Kansas City,1092
12/21/2020,Kansas City,766
12/20/2020,Kansas City,14
12/19/2020,Kansas City,220
12/18/2020,Kansas City,203
12/17/2020,Kansas City,315
12/16/2020,Kansas City,105
12/15/2020,Kansas City,57
12/14/2020,Kansas City,23
12/13/2020,Kansas City,1
4/25/2021,Joplin,20
4/24/2021,Joplin,67
4/23/2021,Joplin,284
4/22/2021,Joplin,430
4/21/2021,Joplin,258
4/20/2021,Joplin,542
4/19/2021,Joplin,122
4/18/2021,Joplin,32
4/17/2021,Joplin,113
4/16/2021,Joplin,245
4/15/2021,Joplin,513
4/14/2021,Joplin,384
4/13/2021,Joplin,359
4/12/2021,Joplin,313
4/11/2021,Joplin,60
4/10/2021,Joplin,128
4/9/2021,Joplin,847
4/8/2021,Joplin,320
4/7/2021,Joplin,396
4/6/2021,Joplin,902
4/5/2021,Joplin,438
4/4/2021,Joplin,36
4/3/2021,Joplin,133
4/2/2021,Joplin,257
4/1/2021,Joplin,479
3/31/2021,Joplin,411
3/30/2021,Joplin,543
3/29/2021,Joplin,343
3/28/2021,Joplin,46
3/27/2021,Joplin,301
3/26/2021,Joplin,387
3/25/2021,Joplin,678
3/24/2021,Joplin,731
3/23/2021,Joplin,727
3/22/2021,Joplin,105
3/21/2021,Joplin,31
3/20/2021,Joplin,80
3/19/2021,Joplin,387
3/18/2021,Joplin,563
3/17/2021,Joplin,477
3/16/2021,Joplin,569
3/15/2021,Joplin,532
3/14/2021,Joplin,86
3/13/2021,Joplin,209
3/12/2021,Joplin,369
3/11/2021,Joplin,897
3/10/2021,Joplin,309
3/9/2021,Joplin,761
3/8/2021,Joplin,193
3/7/2021,Joplin,27
3/6/2021,Joplin,178
3/5/2021,Joplin,662
3/4/2021,Joplin,475
3/3/2021,Joplin,641
3/2/2021,Joplin,777
3/1/2021,Joplin,284
2/28/2021,Joplin,10
2/27/2021,Joplin,39
2/26/2021,Joplin,629
2/25/2021,Joplin,691
2/24/2021,Joplin,457
2/23/2021,Joplin,683
2/22/2021,Joplin,73
2/21/2021,Joplin,2
2/20/2021,Joplin,47
2/19/2021,Joplin,143
2/18/2021,Joplin,211
2/17/2021,Joplin,177
2/16/2021,Joplin,260
2/15/2021,Joplin,152
2/14/2021,Joplin,60
2/13/2021,Joplin,211
2/12/2021,Joplin,395
2/11/2021,Joplin,771
2/10/2021,Joplin,251
2/9/2021,Joplin,546
2/8/2021,Joplin,268
2/6/2021,Joplin,7
2/5/2021,Joplin,451
2/4/2021,Joplin,443
2/3/2021,Joplin,566
2/2/2021,Joplin,593
2/1/2021,Joplin,132
1/31/2021,Joplin,1
1/30/2021,Joplin,5
1/29/2021,Joplin,551
1/28/2021,Joplin,144
1/27/2021,Joplin,394
1/26/2021,Joplin,351
1/25/2021,Joplin,174
1/24/2021,Joplin,1
1/23/2021,Joplin,35
1/22/2021,Joplin,271
1/21/2021,Joplin,359
1/20/2021,Joplin,420
1/19/2021,Joplin,205
1/18/2021,Joplin,232
1/17/2021,Joplin,3
1/16/2021,Joplin,31
1/15/2021,Joplin,75
1/14/2021,Joplin,81
1/13/2021,Joplin,83
1/12/2021,Joplin,348
1/11/2021,Joplin,162
1/10/2021,Joplin,19
1/9/2021,Joplin,53
1/8/2021,Joplin,195
1/7/2021,Joplin,167
1/6/2021,Joplin,189
1/5/2021,Joplin,54
1/4/2021,Joplin,26
1/3/2021,Joplin,3
1/2/2021,Joplin,6
1/1/2021,Joplin,1
12/31/2020,Joplin,251
12/30/2020,Joplin,329
12/29/2020,Joplin,40
12/28/2020,Joplin,61
12/26/2020,Joplin,2
12/24/2020,Joplin,7
12/23/2020,Joplin,126
12/22/2020,Joplin,131
12/21/2020,Joplin,65
12/20/2020,Joplin,9
12/19/2020,Joplin,12
12/18/2020,Joplin,100
12/17/2020,Joplin,130
12/16/2020,Joplin,53
12/15/2020,Joplin,11
4/25/2021,Johnson,6
4/24/2021,Johnson,49
4/23/2021,Johnson,161
4/22/2021,Johnson,318
4/21/2021,Johnson,107
4/20/2021,Johnson,233
4/19/2021,Johnson,73
4/18/2021,Johnson,20
4/17/2021,Johnson,47
4/16/2021,Johnson,203
4/15/2021,Johnson,605
4/14/2021,Johnson,808
4/13/2021,Johnson,131
4/12/2021,Johnson,231
4/11/2021,Johnson,26
4/10/2021,Johnson,177
4/9/2021,Johnson,533
4/8/2021,Johnson,203
4/7/2021,Johnson,146
4/6/2021,Johnson,138
4/5/2021,Johnson,120
4/4/2021,Johnson,8
4/3/2021,Johnson,78
4/2/2021,Johnson,158
4/1/2021,Johnson,379
3/31/2021,Johnson,338
3/30/2021,Johnson,532
3/29/2021,Johnson,471
3/28/2021,Johnson,63
3/27/2021,Johnson,132
3/26/2021,Johnson,263
3/25/2021,Johnson,400
3/24/2021,Johnson,158
3/23/2021,Johnson,81
3/22/2021,Johnson,69
3/21/2021,Johnson,17
3/20/2021,Johnson,60
3/19/2021,Johnson,150
3/18/2021,Johnson,345
3/17/2021,Johnson,765
3/16/2021,Johnson,167
3/15/2021,Johnson,138
3/14/2021,Johnson,31
3/13/2021,Johnson,170
3/12/2021,Johnson,416
3/11/2021,Johnson,173
3/10/2021,Johnson,209
